Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
270 - XXX,BROWNSTONE PARK,TOWN OF PORTLAND,MIDDLESEX,CT,4025.00,1978,1980,Acquisition
258 - XXX,PENWOOD/MASHAMOQUET IMPROVEMENTS,STATE OF CONNECTICUT,MULTI-COUNTY,CT,88500.28,1978,1979,Development
263 - XXX,SANITARY FACILITIES,DEPT. OF ENVIRONMENTAL PROTECTION,MULTI-COUNTY,CT,400700.00,1978,1983,Redevelopment
284 - XXX,SCANTIC RIVER VALLEY,DEPT. OF ENVIRONMENTAL PROTECTION,MULTI-COUNTY,CT,299582.32,1978,1983,Acquisition
260 - XXX,SAVIN ROCK PROJECT II,CITY OF WEST HAVEN,NEW HAVEN,CT,521250.00,1978,1980,Acquisition
264 - XXX,HOP BROOK GOLF COURSE II,BOROUGH OF NAUGATUCK,NEW HAVEN,CT,90000.00,1978,1980,Acquisition
269 - XXX,EAST SHORE PARK,CITY OF NEW HAVEN,NEW HAVEN,CT,1609102.15,1978,1985,Development
271 - XXX,NORTH END REC CENTER,CITY OF WATERBURY,NEW HAVEN,CT,30000.00,1978,1980,Acquisition
273 - XXX,ROARING BROOK FALLS,TOWN OF CHESHIRE,NEW HAVEN,CT,49750.00,1978,1981,Acquisition
290 - XXX,HS ATHLETIC COMPLEX/BROOKSVALE PARK,TOWN OF HAMDEN,NEW HAVEN,CT,70878.44,1978,1981,Development
293 - XXX,OSBORNDALE STATE PARK,DEPT. OF ENVIRONMENTAL PROTECTION,NEW HAVEN,CT,625000.00,1978,1984,Development
272 - XXX,TOBY MAY FIELD,CITY OF NEW LONDON,NEW LONDON,CT,221697.70,1978,1980,Development
275 - XXX,CRANDALL FIELD,TOWN OF LEDYARD,NEW LONDON,CT,12500.00,1978,1979,Acquisition
283 - XXX,CAMP OAKDALE III,TOWN OF MONTVILLE,NEW LONDON,CT,39980.72,1978,1981,Development
287 - XXX,HANDICAPPED AREA-HARKNESS MEMORIAL S,DEPT. OF ENVIRONMENTAL PROTECTION,NEW LONDON,CT,290675.00,1978,1981,Redevelopment
265 - XXX,SCORP PLANNING PROJECT III,DEPT. OF ENVIRONMENTAL PROTECTION,PLANNING,CT,40000.00,1978,1981,Planning
278 - XXX,SALVATION ARMY PROPERTY,TOWN OF COVENTRY,TOLLAND,CT,172700.00,1978,1981,Acquisition
300 - XXX,EAST RIDGE SOCCER FIELD,TOWN OF RIDGEFIELD,FAIRFIELD,CT,71666.44,1979,1983,Development
305 - XXX,COMMUNITY BEACH PROJECT,CITY OF NORWALK,FAIRFIELD,CT,8597.95,1979,1984,Redevelopment
309 - XXX,SAN VINCENZO AND MEADOW STREET,CITY OF NORWALK,FAIRFIELD,CT,103125.00,1979,1984,Acquisition
325 - XXX,OAK HILLS PARK PLATFORM TENNIS CTS.,CITY OF NORWALK,FAIRFIELD,CT,45280.73,1979,1982,Development
326 - XXX,WASHINGTON STREET PLAZA,CITY OF NORWALK,FAIRFIELD,CT,42500.00,1979,1982,Redevelopment
276 - XXX,Fisher Meadows/Huckleberry Hill/Old Farms Rd.,TOWN OF AVON,HARTFORD,CT,739440.78,1979,1982,Combination
296 - XXX,TUNXIS MEAD PARK II,TOWN OF FARMINGTON,HARTFORD,CT,65000.00,1979,1983,Development
298 - XXX,FILEY PARK & RESERVOIR #3,TOWN OF BLOOMFIELD,HARTFORD,CT,206806.23,1979,1983,Combination
307 - XXX,MEADOWGATE ACCESS,TOWN OF WETHERSFIELD,HARTFORD,CT,14000.00,1979,1983,Acquisition
308 - XXX,BURLINGTON TENNIS COURTS,TOWN OF BURLINGTON,HARTFORD,CT,31143.50,1979,1984,Development
310 - XXX,FARMINGTON R. ACCESS SCHNIER PROPERT,DEPT. OF ENVIRONMENTAL PROTECTION,HARTFORD,CT,50400.00,1979,1980,Acquisition
312 - XXX,OLD STATE HOUSE PARK,CITY OF HARTFORD,HARTFORD,CT,74245.00,1979,1984,Redevelopment
314 - XXX,NORTHWEST PARK PHASE III,TOWN OF WINDSOR,HARTFORD,CT,250135.65,1979,1984,Acquisition
316 - XXX,"GARDNER PROPERTY, DINOSAUR STATE PAR",DEPT. OF ENVIRONMENTAL PROTECTION,HARTFORD,CT,36857.67,1979,1984,Acquisition
319 - XXX,WILLOW BROOK PARK,CITY OF NEW BRITAIN,HARTFORD,CT,258704.98,1979,1984,Redevelopment
322 - XXX,ORCHARD HILL AND RYE STREET PARKS,TOWN OF SOUTH WINDSOR,HARTFORD,CT,54125.00,1979,1984,Development
323 - XXX,ROCKWELL PARK,CITY OF BRISTOL,HARTFORD,CT,655400.00,1979,1984,Redevelopment
321 - XXX,LAKE WARAMAUG COMFORT STATIONS,DEPT. OF ENVIRONMENTAL PROTECTION,LITCHFIELD,CT,256871.54,1979,1984,Redevelopment
304 - XXX,WREN PARK,TOWN OF WESTBROOK,MIDDLESEX,CT,51623.58,1979,1984,Development
311 - XXX,COCKAPONSET CONSOLIDATION,DEPT. OF ENVIRONMENTAL PROTECTION,MIDDLESEX,CT,164250.00,1979,1984,Acquisition
315 - XXX,BROWNSTONE PARK II,TOWN OF PORTLAND,MIDDLESEX,CT,24536.06,1979,1980,Development
318 - XXX,LEESVILLE DAM MODIFREATION,DEPT. OF ENVIRONMENTAL PROTECTION,MIDDLESEX,CT,380000.00,1979,1984,Development
295 - XXX,COLUMBUS PARK,CITY OF MERIDEN,NEW HAVEN,CT,187054.76,1979,1983,Redevelopment
302 - XXX,POSYPANKO PARK,TOWN OF OXFORD,NEW HAVEN,CT,18752.93,1979,1983,Development
328 - XXX,BITTNER PROPERTY,TOWN OF GUILFORD,NEW HAVEN,CT,210000.00,1979,1984,Development
299 - XXX,MOHEGAN PARK,CITY OF NORWICH,NEW LONDON,CT,200000.00,1979,1984,Development
301 - XXX,MAHAN DRIVE SOCCER FIELD AND TRACK,CITY OF NORWICH,NEW LONDON,CT,65994.86,1979,1983,Development
303 - XXX,CROSS LANES RECREATION AREA,TOWN OF OLD LYME,NEW LONDON,CT,163250.00,1979,1984,Development
306 - XXX,ROCKY HOLLOW RECREATION AREA,TOWN OF NORTH STONINGTON,NEW LONDON,CT,30250.00,1979,1984,Development
317 - XXX,GLACIAL PARK I,TOWN OF LEDYARD,NEW LONDON,CT,9750.00,1979,1984,Acquisition
320 - XXX,GULF OIL PROPERTY,TOWN OF STONINGTON,NEW LONDON,CT,16500.00,1979,1984,Acquisition
335 - XXX,20 CHAPEL STREET,CITY OF NORWALK,FAIRFIELD,CT,22750.00,1980,1981,Acquisition
338 - XXX,GALLOWS HILL NATURAL AREA,TOWN OF REDDING,FAIRFIELD,CT,72900.00,1980,1985,Acquisition
339 - XXX,LITTLE RIVER NATURAL AREA,TOWN OF REDDING,FAIRFIELD,CT,80000.00,1980,1985,Acquisition
340 - XXX,BOGUS BROOK PRESERVE,TOWN OF REDDING,FAIRFIELD,CT,34550.00,1980,1985,Acquisition
341 - XXX,DANKS PROPERTY,TOWN OF REDDING,FAIRFIELD,CT,253867.50,1980,1985,Acquisition
342 - XXX,MATHEWS PARK,CITY OF NORWALK,FAIRFIELD,CT,135550.00,1980,1985,Development
331 - XXX,WESTWOODS GOLF COURSE,TOWN OF FARMINGTON,HARTFORD,CT,637500.00,1980,1985,Acquisition
336 - XXX,EARLE PARK,TOWN OF GLASTONBURY,HARTFORD,CT,63000.00,1980,1984,Acquisition
329 - A,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF PLYMOUTH,LITCHFIELD,CT,187025.10,1980,1984,Development
334 - XXX,STAMFORD NATURE CENTER,CITY OF STAMFORD,LITCHFIELD,CT,63500.00,1980,1982,Acquisition
329 - C,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF BETHANY,NEW HAVEN,CT,48453.98,1980,1984,Redevelopment
329 - D,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF WATERTOWN,NEW HAVEN,CT,122196.31,1980,1984,Development
337 - XXX,WALLINGFORD RECREATION AREAS,TOWN OF WALLINGFORD,NEW HAVEN,CT,123799.04,1980,1983,Redevelopment
329 - B,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF MONTVILLE,NEW LONDON,CT,175000.00,1980,1984,Development
329 - E,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF COLCHESTER,NEW LONDON,CT,821849.72,1980,1984,Development
329 - G,CONNECTICUT CONSOLIDATED GRANT #1,CITY OF NEW LONDON,NEW LONDON,CT,251612.82,1980,1984,Redevelopment
330 - XXX,STENGER FARM,TOWN OF WATERFORD,NEW LONDON,CT,221000.00,1980,1984,Acquisition
332 - XXX,NORWICH GOLF COURSE,CITY OF NORWICH,NEW LONDON,CT,571000.00,1980,1985,Development
333 - XXX,SCORP PLANNING PROJECT IV,DEPT. OF ENVIRONMENTAL PROTECTION,PLANNING,CT,60000.00,1980,1981,Planning
329 - F,CONNECTICUT CONSOLIDATED GRANT #1,TOWN OF SUFFIELD,WINDHAM,CT,129999.91,1980,1984,Development
343 - XXX,THOMPSON SPORTS COMPLEX,TOWN OF THOMPSON,WINDHAM,CT,56892.97,1980,1982,Development
351 - XXX,CARWIN PARK,CITY OF STAMFORD,FAIRFIELD,CT,37500.00,1981,1984,Acquisition
348 - XXX,BUCKINGHAM-MDC PROPERTY,TOWN OF GLASTONBURY,HARTFORD,CT,65000.00,1981,1985,Acquisition
349 - XXX,VETERANS MEMORIAL PARK,TOWN OF SOUTH WINDSOR,HARTFORD,CT,162500.00,1981,1986,Redevelopment
354 - XXX,HARTFORD PARKS IMPROVEMENT,CITY OF HARTFORD,HARTFORD,CT,171000.00,1981,1986,Development
359 - XXX,WELCH PARK TENNIS AND ICE SKATING,TOWN OF WINDSOR,HARTFORD,CT,51975.00,1981,1986,Development
363 - XXX,ELM RIDGE PARK,TOWN OF ROCKY HILL,HARTFORD,CT,80000.00,1981,1986,Development
366 - XXX,TORRINGTON PLAY AREAS,CITY OF TORRINGTON,LITCHFIELD,CT,80000.00,1981,1986,Development
345 - XXX,GLENWOOD AREA RECREATION COMPLEX,TOWN OF CLINTON,MIDDLESEX,CT,254745.19,1981,1985,Development
346 - XXX,STATE BOAT LAUNCHING RAMPS,DEPT. OF ENVIRONMENTAL PROTECTION,MULTI-COUNTY,CT,85000.00,1981,1986,Redevelopment
347 - XXX,COMBINED ACQUISITION PROJECT,DEPT. OF ENVIRONMENTAL PROTECTION,MULTI-COUNTY,CT,542000.00,1981,1986,Acquisition
358 - XXX,BREEN FIELD (NORTH),BOROUGH OF NAUGATUCK,NEW HAVEN,CT,6204.73,1981,1983,Redevelopment
360 - XXX,SEYMOUR REC. AND ATHLETIC COMPLEX,TOWN OF SEYMOUR,NEW HAVEN,CT,112500.00,1981,1983,Development
364 - XXX,VETERANS PARK,TOWN OF BRANFORD,NEW HAVEN,CT,200000.00,1981,1986,Development
350 - XXX,STONINGTON RECREATION AREA,TOWN OF STONINGTON,NEW LONDON,CT,347492.15,1981,1986,Combination
352 - XXX,BRIDE BROOK-ROCKY NECK STATE PARK,STATE OF CONNECTICUT,NEW LONDON,CT,414298.98,1981,1984,Redevelopment
353 - XXX,GLACIAL PARK II,TOWN OF LEDYARD,NEW LONDON,CT,2500.00,1981,1983,Acquisition
365 - XXX,WASHINGTON PARK,CITY OF GROTON,NEW LONDON,CT,152405.00,1981,1986,Development
361 - XXX,HALL PROPERTY,TOWN OF MANSFIELD,TOLLAND,CT,12500.00,1981,1983,Acquisition
362 - XXX,ELLINGTON RECREATION AREA,TOWN OF ELLINGTON,TOLLAND,CT,112500.00,1981,1986,Development
357 - XXX,OWEN BELL PARK,TOWN OF KILLINGLY,WINDHAM,CT,118000.00,1981,1987,Development
370 - XXX,COOLEY PROPERTY,TOWN OF BERLIN,HARTFORD,CT,88000.00,1982,1986,Acquisition
377 - XXX,NORTHWEST PARK INTERPRETIVE CENTER,TOWN OF WINDSOR,HARTFORD,CT,84700.00,1982,1987,Development
373 - XXX,INLAND SWIMMING FAC-WADSWORTH FALLS,DEPT. OF ENVIRONMENTAL PROTECTION,MIDDLESEX,CT,50000.00,1982,1986,Redevelopment
379 - XXX,ROCK-HAM SANITARY FACILITIES,DEPT. OF ENVIRONMENTAL PROTECTION,MULTI-COUNTY,CT,425000.00,1982,1987,Redevelopment
371 - XXX,BRADLEY FIELD,CITY OF DERBY,NEW HAVEN,CT,124854.20,1982,1986,Development
374 - XXX,HARKNESS STATE PARK-SUPPORT FACILITI,DEPT. OF ENVIRONMENTAL PROTECTION,NEW LONDON,CT,50000.00,1982,1986,Redevelopment
369 - XXX,SCORP PLANNING PROJECT #5,DEPT. OF ENVIRONMENTAL PROTECTION,PLANNING,CT,250000.00,1982,1983,Planning
385 - XXX,BEAR MOUNTAIN RESERVATION,CITY OF DANBURY,FAIRFIELD,CT,35068.95,1983,1987,Development
375 - XXX,DINOSAUR STATE PARK (PHASE 2),DEPT. OF ENVIRONMENTAL PROTECTION,HARTFORD,CT,497500.00,1983,1990,Development
386 - XXX,RIVERSIDE PARK & CHARTER OAK LANDING,CITY OF HARTFORD,HARTFORD,CT,369600.00,1983,1986,Development
387 - XXX,GREAT RIVER PARK,TOWN OF EAST HARTFORD,HARTFORD,CT,240000.00,1983,1986,Development
380 - XXX,BEAR MOUNTAIN OBSERVATION TOWER,DEPT. OF ENVIRONMENTAL PROTECTION,LITCHFIELD,CT,16200.00,1983,1984,Redevelopment
381 - XXX,HAMMONASSETT - MEIGS POINT,DEPT. OF ENVIRONMENTAL PROTECTION,NEW HAVEN,CT,200000.00,1983,1984,Development
394 - XXX,NIKE RECREATION COMPLEX,CITY OF SHELTON,FAIRFIELD,CT,192414.97,1984,1986,Development
388 - XXX,NORTHWEST PARK IV,TOWN OF WINDSOR,HARTFORD,CT,54045.42,1984,1986,Acquisition
392 - XXX,MANCHESTER RECREATION AREAS,TOWN OF MANCHESTER,HARTFORD,CT,68591.50,1984,1986,Development
389 - XXX,WILDE PROPERTY,TOWN OF PLYMOUTH,LITCHFIELD,CT,31500.00,1984,1986,Acquisition
384 - XXX,FORT SITE PARK,TOWN OF OLD SAYBROOK,MIDDLESEX,CT,40000.00,1984,1987,Development
397 - XXX,VETERANS MEMORIAL PARK,CITY OF MIDDLETOWN,MIDDLESEX,CT,150000.00,1984,1986,Redevelopment
396 - XXX,TOTOKET PARK,TOWN OF NORTH BRANFORD,NEW HAVEN,CT,125000.00,1984,1988,Development
401 - XXX,NESSING PARK,CITY OF MERIDEN,NEW HAVEN,CT,60000.00,1984,1986,Redevelopment
390 - XXX,BALLFIELD PROJECT,MASHANTUCKET-PEQUOT INDIAN TRIBE,NEW LONDON,CT,75000.00,1984,1986,Development
395 - XXX,BATES WOODS PARK,CITY OF NEW LONDON,NEW LONDON,CT,44000.00,1984,1986,Development
398 - XXX,SHIPPEE PROPERTY,DEPT. OF ENVIRONMENTAL PROTECTION,NEW LONDON,CT,450000.00,1984,1986,Acquisition
400 - XXX,GORTON POND DREDGING PROJECT,DEPT. OF ENVIRONMENTAL PROTECTION,NEW LONDON,CT,470250.00,1984,1986,Redevelopment
391 - XXX,SCORP PLANNING PROJECT #6,DEPT. OF ENVIRONMENTAL PROTECTION,PLANNING,CT,252396.96,1984,1987,Planning
412 - XXX,SHORT BEACH PARK COMPLEX,TOWN OF STRATFORD,FAIRFIELD,CT,50000.00,1985,1986,Development
393 - XXX,CHURCHILL PARK ANNEX,TOWN OF NEWINGTON,HARTFORD,CT,100000.00,1985,1986,Development
405 - XXX,ELM RIDGE PARK II,TOWN OF ROCKY HILL,HARTFORD,CT,39013.84,1985,1986,Development
408 - XXX,PARK IMPROVEMENTS III,CITY OF HARTFORD,HARTFORD,CT,92563.78,1985,1987,Redevelopment
410 - XXX,NYSTROMS POND,TOWN OF THOMASTON,LITCHFIELD,CT,19260.99,1985,1986,Redevelopment
399 - XXX,ANSONIA RECREATIONAL FACILITIES,CITY OF ANSONIA,NEW HAVEN,CT,125000.00,1985,1986,Development
404 - XXX,HABERSHON PARK,CITY OF MERIDEN,NEW HAVEN,CT,26623.49,1985,1986,Redevelopment
406 - XXX,WALLINGFORD CENTER PARK,TOWN OF WALLINGFORD,NEW HAVEN,CT,75000.00,1985,1987,Redevelopment
409 - XXX,LIGHTHOUSE POINT COMFORT STATION,CITY OF NEW HAVEN,NEW HAVEN,CT,99222.10,1985,1988,Redevelopment
411 - XXX,LIGHTHOUSE POINT FISHING PIER,CITY OF NEW HAVEN,NEW HAVEN,CT,161470.88,1985,1988,Redevelopment
420 - XXX,ATHLETIC TRACK FACILITY,TOWN OF BETHEL,FAIRFIELD,CT,87500.00,1986,1987,Redevelopment
407 - XXX,NEVERS ROAD PARK I,TOWN OF SOUTH WINDSOR,HARTFORD,CT,20000.00,1986,1987,Development
421 - XXX,ADDISON PARK,TOWN OF GLASTONBURY,HARTFORD,CT,42609.00,1986,1987,Development
422 - XXX,BROAD BROOK POND/REICHLE PROPERTY,TOWN OF EAST WINDSOR,HARTFORD,CT,250000.00,1986,1988,Combination
416 - XXX,FORT SITE PARK II,TOWN OF OLD SAYBROOK,MIDDLESEX,CT,15000.00,1986,1987,Development
413 - XXX,GATE STREET REC FACILITIES,TOWN OF VOLUNTOWN,NEW LONDON,CT,70000.00,1986,1987,Combination
417 - XXX,ENDERS PROPERTY,DEPT. OF ENVIRONMENTAL PROTECTION,NEW LONDON,CT,450000.00,1986,1987,Acquisition
414 - XXX,KOLLAR PROPERTY,STATE OF CONNECTICUT,TOLLAND,CT,593770.00,1986,1987,Acquisition
418 - XXX,BARROWS PROPERTY II,TOWN OF MANSFIELD,TOLLAND,CT,83000.00,1986,1986,Acquisition
424 - XXX,BLACKLEDGE RIVERFRONT,TOWN OF GLASTONBURY,HARTFORD,CT,325000.00,1988,1990,Acquisition
429 - XXX,NORTHWEST PARK CENTER/POND,TOWN OF WINDSOR,HARTFORD,CT,124000.00,1988,1990,Development
426 - XXX,TOWN DOCK,TOWN OF DEEP RIVER,MIDDLESEX,CT,96450.00,1988,1991,Redevelopment
425 - XXX,SCHOOLHOUSE BROOK PARK,TOWN OF MANSFIELD,TOLLAND,CT,59750.00,1988,1990,Development
428 - XXX,CRANDALLS PARK III,TOWN OF TOLLAND,TOLLAND,CT,140000.00,1988,1991,Development
430 - XXX,PATRIOTS PARK,TOWN OF COVENTRY,TOLLAND,CT,17430.00,1988,1990,Redevelopment
427 - XXX,RIVERSIDE PARK,TOWN OF THOMPSON,WINDHAM,CT,297930.00,1988,1992,Combination
432 - XXX,FEDERAL FAMILY DEVELOPMENT-PLAYGNDS.,CITY OF DANBURY,FAIRFIELD,CT,160000.00,1989,1991,Development
431 - XXX,HARBOR PARK,CITY OF MIDLETOWN,MIDDLESEX,CT,21125.00,1989,1992,Redevelopment
433 - XXX,CEDAR SWAMP/NELSON BROOK GREENBELT,TOWN OF MANSFIELD,TOLLAND,CT,60000.00,1989,1990,Acquisition
436 - XXX,ATHLETIC & REC. PROJECT PHASE II,TOWN OF BROOKFIELD,FAIRFIELD,CT,90500.00,1990,1993,Development
435 - XXX,SHAW-GATES/STRATTON BROOK S.P.,DEPT. OF ENVIRONMENTAL PROTECTION,HARTFORD,CT,271289.00,1990,1995,Combination
440 - XXX,WILTON ATHLETIC FIELDS,TOWN OF WILTON,FAIRFIELD,CT,55000.00,1992,1994,Development
437 - XXX,TORRINGTON SPORTS COMPLEX PHASE I,TOWN OF TORRINGTON,LITCHFIELD,CT,137500.00,1992,1995,Combination
439 - XXX,WARREN WOODS,TOWN OF WARREN,LITCHFIELD,CT,57200.00,1992,1994,Redevelopment
442 - XXX,TOWN PAVILION,TOWN OF NORTH CAANAN,LITCHFIELD,CT,29599.51,1992,1995,Development
438 - XXX,COCKAPONSET CONSOLIDATION II,STATE OF CONNECTICUT,MIDDLESEX,CT,467500.00,1992,1993,Acquisition
441 - XXX,HEBRON PARK DEVELOPMENT PHASE I,TOWN OF HEBRON,TOLLAND,CT,31349.50,1992,1994,Development
443 - XXX,HAMPTON RECREATION AREA,TOWN OF HAMPTON,WINDHAM,CT,30108.16,1992,1995,Development
444 - XXX,GILLOTTI ROAD SPORTS FIELD,TOWN OF NEW FAIRFIELD,FAIRFIELD,CT,148550.00,1994,1996,Combination
449 - XXX,OYSTER SHELL PARK,CITY OF NORWALK,FAIRFIELD,CT,324500.00,1995,1997,Development
452 - XXX,ROCKY RIDGE PARK,CITY OF HARTFORD,HARTFORD,CT,35154.00,1995,1997,Redevelopment
447 - XXX,PETERSON PARK,TOWN OF WOLCOTT,NEW HAVEN,CT,93316.03,1995,1998,Redevelopment
446 - XXX,RECREATION COMPLEX-PLAYSCAPE,TOWN OF COLCHESTER,NEW LONDON,CT,30090.00,1995,1998,Development
448 - XXX,BURROWS FIELD,TOWN OF GROTON,NEW LONDON,CT,195172.00,1995,1998,Development
450 - XXX,WILLINGTON BALL FIELD,TOWN OF WILLINGTON,TOLLAND,CT,37094.60,1995,1998,Development
445 - XXX,MOOSUP PARK,TOWN OF PLAINFIELD,WINDHAM,CT,105415.00,1995,1998,Redevelopment
451 - XXX,HERITAGE PARK,TOWN OF WINDHAM,WINDHAM,CT,229864.00,1995,1998,Development
453 - XXX,Seymour Reservoir - BHC Property,Dept. of Environmental Protection,NEW HAVEN,CT,602141.00,2000,2002,Acquisition
454 - XXX,Parcels A & B Holbrook Road,CT DEP,NEW HAVEN,CT,1400679.00,2001,2002,Acquisition
455 - XXX,Bennett's Pond Acquisition,State of Connecticut,MULTI-COUNTY,CT,2125000.00,2003,2004,Acquisition
456 - XXX,State Comprehensive Outdoor Recreation Plan,Connecticut Dep,PLANNING,CT,195000.00,2004,2006,Planning
458 - XXX,"Peoples State Forest, Matthies Grove Improvements","State of Connecticut, Dept. of Environemental Pro.",LITCHFIELD,CT,515890.00,2005,2010,Development
457 - XXX,Camelot Cruises Property,"State of Connecticut, Dept. of Environmental Pro.",MIDDLESEX,CT,780000.00,2005,2006,Acquisition
459 - XXX,Hammonasset Beach Visitor Center Complex,"State of CT,Department of Environmental Protection",NEW HAVEN,CT,1144476.69,2006,2011,Development
460 - XXX,Silver Sands Boardwalk,State of Connecticut - Dept of Environmental Prot.,NEW HAVEN,CT,1000000.00,2007,2011,Development
461 - XXX,Sunrise Resort Acquisition,"State of Connecticut, Dept. of Environmental Prt.",MIDDLESEX,CT,1091879.00,2008,2009,Acquisition
463 - XXX,Hammonasset Beach State Park Nature Center,Department of Energy & Environmental Protection,NEW HAVEN,CT,563000.00,2011,2016,Development
462 - XXX,Statewide Comprehensive Outdoor Recreation Plan,"CT, Department of Environmental Protection",PLANNING,CT,55234.00,2011,2012,Planning
